filename,contract_type,contract_type_confidence,contract_type_explanation,contract_date,contract_date_confidence,contract_date_explanation,amendment_date,amendment_date_confidence,amendment_date_explanation,version_type,version_type_confidence,version_type_explanation,status,status_confidence,status_explanation,parties,parties_confidence,parties_explanation
2b142bc050975d54984e367462b2fffd.txt,ISDA,99,"Document is titled '2002 Master Agreement' by ISDA and references Schedule and Confirmations, indicating an ISDA Master Agreement.",2020-01-23,99,"The agreement is dated as of January 23, 2020 as stated at the beginning.",,100,No indication that this document is an amendment; it is the original 2002 Master Agreement.,INITIAL,98,"Document is the original 2002 Master Agreement dated January 23, 2020, indicating initial contract.",EXECUTED,90,The document is dated and presented as an executed agreement rather than draft.,"Bank of America, N.A. | Party; Verizon Owner Trust 2020-A | Party",95,"Parties explicitly named as entering into the agreement: Bank of America, N.A. and Verizon Owner Trust 2020-A."
2d390fb1345b518f8ce7bef938e373de.txt,ISDA,95,"Document is an amendment to the First Lien ISDA 2002 Master Agreement, indicating it is an ISDA Master Agreement.",2019-11-01,99,"The amendment is entered into as of November 1, 2019, stated as the effective date of this Ninth Amendment.",2019-11-01,99,"This document is the Ninth Amendment dated November 1, 2019, so amendment date matches contract date.",AMENDMENT,99,"Document is titled Ninth Amendment to First Lien ISDA 2002 Master Agreement, indicating it is an amendment.",EXECUTED,95,"Document is marked as 'EXECUTION VERSION' and includes executed signatures, indicating executed status.","U.S. OIL & REFINING CO. | Party B; MERRILL LYNCH COMMODITIES, INC. | Party A",98,Parties explicitly named as Party A and Party B in the amendment text.
323d3c0abdc656b2a4e43b6b23966897.txt,GMRA,99,The document is titled 'AMENDED AND RESTATED GLOBAL MASTER REPURCHASE AGREEMENT' indicating it is a GMRA.,2012-09-26,98,"The agreement is dated as of September 26, 2012 as stated in the document.",,100,"This document is an amended and restated agreement, not a standalone amendment, so no separate amendment date applies.",RESTATED,99,The document is titled 'AMENDED AND RESTATED GLOBAL MASTER REPURCHASE AGREEMENT' indicating it is a restated version.,EXECUTED,95,"The document is dated and presented as an executed agreement, not a draft.","JPMORGAN CHASE BANK, N.A., LONDON BRANCH | Party A; RACE STREET FUNDING LLC | Party B",99,Parties are explicitly named as Party A and Party B in the agreement.
334088f9de685837a7525f4b2175e3e4.txt,ISDA,95,Document is an ISDA Master Agreement including a schedule and references to Confirmations.,2005-06-30,99,"The Master Agreement is dated as of June 30, 2005 as stated in the document.",,100,No amendment date is indicated; this is the initial Master Agreement document.,INITIAL,95,"Document is the initial ISDA Master Agreement, not an amendment or restated version.",EXECUTED,90,Document includes executed signatures and dates indicating it is an executed agreement.,"SWISS RE FINANCIAL PRODUCTS CORPORATION | Party A; SUPPLEMENTAL INTEREST TRUST, STRUCTURED ASSET SECURITIES CORPORATION MORTGAGE PASS-THROUGH CERTIFICATES, SERIES 2005-GEL3 | Party B",98,Parties are explicitly named as Party A and Party B in the agreement and schedule.
347f78b02fe15cdabecb546be184c964.txt,ISDA,100,"The document is titled '2002 MASTER AGREEMENT' by ISDA and references the Schedule and Confirmations, indicating it is an ISDA Master Agreement.",2019-06-04,100,"The agreement is dated as of June 4, 2019, which is the main contract date.",,100,No indication that this document is an amendment; it appears to be the initial master agreement.,INITIAL,100,"This is the initial 2002 Master Agreement, not an amendment or restated version.",EXECUTED,90,"The document is dated and presented as an agreement entered into by the parties, indicating executed status rather than draft.","Wells Fargo Bank, National Association | Party; Verizon Owner Trust 2019-B | Party",90,"The parties named are Wells Fargo Bank, National Association and Verizon Owner Trust 2019-B, roles are not explicitly stated but they are the contracting parties."
359fd50d13c6566690d0cc51a332dec8.txt,OTHER,90,"The document lists various contracts including service agreements, insurance agreements, engagement agreements, and others, without a single specific contract type fitting the allowed codes.",,0,No specific main contract date or effective date is provided in the text.,,100,The document is not an amendment; it is a schedule listing multiple contracts.,,0,"No information on version type (initial, amended and restated, amendment) is provided.",,0,"No information on contract status (draft, executed, signed) is provided.","AMEREN ILLINOIS COMPANY D/B/A AMEREN ILLINOIS; CITIGROUP ENERGY INC.; HESS CORPORATION; A2 RECRUITING; ACADIAN GLOBAL EQUITY FUND C/O ACADIAN ASSET MANAGEMENT, INC.; ACE AMERICAN INSURANCE COMPANY; ACE BERMUDA INTERNATIONAL INSURANCE; ACE GLOBAL MARKETS SYNDICATE AGM; AEGIS INSURANCE SERVICES, INC.; AEGIS POWER AND UTILITY CONSORTIUM SYNDICATE; AKIN GUMP STRAUSS HAUER & FELD LLP; ALLIANZ GLOBAL RISKS U.S. INSURANCE COMPANY; ALLIED WORLD ASSURANCE COMPANY; ALLIED WORLD NATIONAL ASSURANCE CO; ALVAREZ & MARSAL TAXAND, LLC; AMERICAN HEALTHWAYS SERVICES, INC.; ARCH INSURANCE COMPANY; ARCH INSURANCE COMPANY (EUROPE) LTD; ARCH REINSURANCE LTD.; ARGENTA SYNDICATE ARG 2121; ARGO INTERNATIONAL SYNDICATE AMA; ARGO RE LTD.; ARGUS MEDIA; ARK SYNDICATE ARK; ASCOT SYNDICATE ASC; ASSOCIATED ELECTRIC & GAS INSURANCE SERVICES; ASSOCIATED ELECTRIC & GAS INSURANCE SERVICES LTD; AXIS INSURANCE COMPANY; BAKER HOSTETLER LLP; BARCLAYS BANK PLC; BEAZLEY INSURANCE COMPANY, INC.; BECK REDDEN & SECREST, L.L.P.; BEL-O SALES AND SERVICE, INC.; BERKLEY INSURANCE COMPANY; BLUE CROSS AND BLUE SHIELD OF ILLINOIS; BOSE MCKINNEY & EVANS LLP; BRIDGEWAY SOFTWARE, INC.; BRIT INSURANCE SYNDICATE BRT; BROADGATE SYNDICATE BGT; BUCK CONSULTANTS, LLC; BUSINESS WIRE; BW GAS LPG HOLDING LTD.; CANNON PACIFIC; CATLIN SYNDICATE SJC; CHARTIS EXCESS LIMITED; CHARTIS PROPERTY & CASUALTY COMPANY; CHUBB CUSTOM INSURANCE COMPANY; CONSTITUTIONAL STATES SERVICES, LLC; CONTINENTAL CASUALTY COMPANY; COPYRIGHT CLEARANCE CENTER",95,Extracted party names from the schedule listing various contracts; roles not specified.
35bbecfce1f85bd4b9f7ac211f7ad902.txt,ISDA,95,"Document is titled 'ISDA MASTER AGREEMENT' and references Schedule and Confirmations, consistent with ISDA Master Agreement.",2004-06-30,99,"Contract date explicitly stated as 'dated as of June 30, 2004'.",,100,No indication that this document is an amendment; it is the initial master agreement.,INITIAL,98,"Document is the initial ISDA Master Agreement, not an amendment or restated version.",EXECUTED,90,"Document is presented as executed agreement dated June 30, 2004, not a draft.","BEAR STEARNS FINANCIAL PRODUCTS INC.; DEUTSCHE BANK NATIONAL TRUST COMPANY NOT INDIVIDUALLY BUT SOLELY AS TRUSTEE ON BEHALF OF THE SEPARATE INTEREST TRUST FOR THE THORNBURG MORTGAGE SECURITIES TRUST 2004-2 MORTGAGE LOAN PASS-THROUGH CERTIFICATES, SERIES 2004-2",95,Parties named at the beginning of the document; roles not explicitly defined beyond party names.
36a31e571bec5cdfb2a270c772619d4e.txt,ISDA,99,"Document is an amendment to the First Lien ISDA 2002 Master Agreement, indicating it is an ISDA Master Agreement.",2022-06-28,99,"The amendment is entered into as of June 28, 2022, which is the effective date of this document.",2022-06-28,99,"This document is an amendment dated June 28, 2022.",AMENDMENT,99,"Document is titled as the Twenty-Fifth Amendment to the First Lien ISDA 2002 Master Agreement, indicating it is an amendment.",EXECUTED,95,"Document is labeled 'Execution Version' and includes executed signature pages, indicating it is executed.","U.S. OIL & REFINING CO. | Party B; MERRILL LYNCH COMMODITIES, INC. | Party A",99,Parties explicitly named as Party A and Party B in the amendment.
36eed4189a145f6b9813868c78e0b921.txt,ISDA,95,"Document is a Schedule to the 2002 ISDA Master Agreement, indicating ISDA type.",2012-05-25,90,"Contract date explicitly stated as May 25, 2012.",,100,No indication this document is an amendment; it is a schedule to the master agreement.,INITIAL,80,"Document is a Schedule to the initial 2002 Master Agreement, no indication of amendment or restatement.",EXECUTED,70,"Document dated and presented as an exhibit, implying executed status.","Rabobank, N.A. | Party A; QAD Ortega Hill, LLC, a Delaware limited liability company | Party B",95,Parties explicitly named as Party A and Party B.
3aa24fc8e5e95724b53d37347cd28c50.txt,ISDA,99,"The document is titled '2002 MASTER AGREEMENT' by ISDA, indicating it is an ISDA Master Agreement.",2017-07-12,99,"The agreement is dated as of July 12, 2017, stated at the beginning of the document.",,100,No amendment date is mentioned; this appears to be the initial master agreement document.,INITIAL,95,"Document is the original 2002 Master Agreement dated July 12, 2017, indicating initial contract.",EXECUTED,90,"The document is presented as a dated agreement between parties, indicating it is executed rather than draft.","JPMORGAN CHASE BANK, N.A. | Party A; CMF TT II, LLC | Party B",98,"Parties are explicitly named as JPMORGAN CHASE BANK, N.A. (Party A) and CMF TT II, LLC (Party B) in the introductory paragraph."
3ab55b7529af50e4a9fb191f7549ddd6.txt,ISDA,95,"The document is a Schedule to the 2002 ISDA Master Agreement, indicating it is part of an ISDA Master Agreement.",2017-07-12,98,"The contract date is explicitly stated as July 12, 2017 in the document title.",,100,"The document is a Schedule to the ISDA Master Agreement, not an amendment, so no amendment date applies.",INITIAL,90,"The document is a Schedule to the original 2002 ISDA Master Agreement dated July 12, 2017, indicating it is the initial contract version.",EXECUTED,85,"The document is presented as an executed Schedule to the ISDA Master Agreement, indicating it is not a draft.","JPMorgan Chase Bank, N.A. | Party A; CMF Aspect Master Fund L.P. | Party B",99,"The parties are clearly identified as JPMorgan Chase Bank, N.A. (Party A) and CMF Aspect Master Fund L.P. (Party B) in the document."
3ab9f5646fdc56eaa53dfdc67849c114.txt,ISDA,99,Document is titled 'ISDA 2002 MASTER AGREEMENT' and references ISDA Master Agreement and Schedule.,2011-03-10,98,"The agreement is dated as of March 10, 2011 as stated at the beginning.",,100,No indication that this document is an amendment; it is the initial master agreement.,INITIAL,99,"Document is the initial 2002 ISDA Master Agreement, not an amendment or restatement.",EXECUTED,90,"Document is dated and presented as an executed agreement, not draft.","Bank of America, N.A.; Natural Alternatives International, Inc.",95,Parties named at the beginning as entering into the agreement; roles not explicitly stated.
3c0883eac8d85c4dad32e4b06ccf7388.txt,ISDA,99,Document is titled 'ISDA MASTER AGREEMENT' and references ISDA Master Agreement and Schedule.,2009-03-19,99,"Contract date explicitly stated as 'dated as of March 19, 2009'.",,100,No indication that this document is an amendment; it is the initial master agreement.,INITIAL,99,"Document is the initial ISDA Master Agreement, not an amendment or restatement.",EXECUTED,90,"Document is presented as a finalized agreement with effective date, indicating executed status.",THE ROYAL BANK OF SCOTLAND PLC; FORD CREDIT AUTO OWNER TRUST 2009-A,95,Parties named as 'THE ROYAL BANK OF SCOTLAND PLC' and 'FORD CREDIT AUTO OWNER TRUST 2009-A' in the agreement.
3cc4c1e23c5d52adbbc6baae97fadd4a.txt,ISDA,95,"Document is titled 'ISDA International Swap Dealers Association Master Agreement' and references schedule and confirmations, indicating an ISDA Master Agreement.",2021-04-26,99,"The Master Agreement is dated as of April 26, 2021 as stated in the document.",,100,No indication that this document is an amendment; it is the initial Master Agreement.,INITIAL,95,"Document is the initial ISDA Master Agreement, not an amendment or restated version.",EXECUTED,90,"Document is titled 'fully executed' and dated, indicating executed status.","WELLS FARGO BANK, N.A. | Party; FARMER BROS. CO. | Party",95,"Parties named as WELLS FARGO BANK, N.A. and FARMER BROS. CO. as parties to the Master Agreement."
417c9bbfa52f54eca5eff22887e3f941.txt,ISDA,100,"Document is titled '2002 MASTER AGREEMENT' by ISDA, indicating an ISDA Master Agreement.",2020-04-07,100,"The agreement is dated as of April 7, 2020, stated at the beginning of the document.",,100,No indication that this document is an amendment; it is the original master agreement.,INITIAL,100,"Document is the initial 2002 Master Agreement, not an amendment or restated version.",EXECUTED,95,"Document is dated and presented as an executed agreement, not a draft.","CITIBANK, N.A.; ADVANCED ENERGY INDUSTRIES, INC.",90,"Parties named at the beginning as CITIBANK, N.A. and ADVANCED ENERGY INDUSTRIES, INC.; roles not explicitly stated."
41e4b0c97a085b0d8e8fd507f3073ecb.txt,VSA,99,"Document is titled '2016 Credit Support Annex for Variation Margin (VM)' and references ISDA Master Agreement, indicating it is a Credit Support Annex (VSA).",2017-07-12,95,"The ISDA Master Agreement date referenced is July 12, 2017, which is the main contract date related to this annex.",,100,"No amendment date is specified; this document is an annex, not an amendment.",INITIAL,90,"Document is an initial Credit Support Annex to the ISDA Master Agreement, not an amendment or restatement.",EXECUTED,80,"Document is presented as an exhibit and references executed agreements, indicating executed status rather than draft.","JPMORGAN CHASE BANK, N.A. | Party A; CMF WINTON MASTER L.P. | Party B",99,"Parties are explicitly named as JPMORGAN CHASE BANK, N.A. (Party A) and CMF WINTON MASTER L.P. (Party B)."
432762f78c425f1fbac75b88fd552975.txt,ISDA,100,"Document is titled 'ISDA MASTER AGREEMENT' and references Schedule and Confirmations, indicating an ISDA Master Agreement.",2008-05-15,100,"The agreement is dated as of May 15, 2008, stated explicitly in the text.",,100,No indication that this document is an amendment; it appears to be the initial master agreement.,INITIAL,100,"Document is the initial ISDA Master Agreement, not an amendment or restatement.",EXECUTED,90,Agreement is dated and presented as executed; no indication it is a draft.,"COMERICA BANK | Party; MEGABINGO, INC. | Party; MGAM SYSTEMS, INC. | Party",90,"Parties named explicitly as Comerica Bank and Megabingo, Inc. and MGAM Systems, Inc. as parties to the agreement; roles not specifically defined beyond party."
